YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2024-12,WEEKDAY,12,TRAIN,TE16,7886,5595
2024-12,WEEKENDS/HOLIDAY,8,TRAIN,EW33,2896,2620
2024-12,WEEKDAY,10,TRAIN,EW31,1187,1253
2024-12,WEEKDAY,22,TRAIN,TE26,6240,5238
2024-12,WEEKENDS/HOLIDAY,8,TRAIN,EW5,16300,8444
2024-12,WEEKDAY,5,TRAIN,NS2,12187,2779
2024-12,WEEKDAY,8,TRAIN,NS3,50382,15914
2024-12,WEEKENDS/HOLIDAY,18,TRAIN,NS10,17019,21447
2024-12,WEEKENDS/HOLIDAY,18,TRAIN,CC19/DT9,4727,3777
2024-12,WEEKENDS/HOLIDAY,23,TRAIN,TE19,754,332
2024-12,WEEKDAY,6,TRAIN,SW4,3182,654
2024-12,WEEKENDS/HOLIDAY,21,TRAIN,DT5,3383,8440
2024-12,WEEKDAY,17,TRAIN,DT6,13777,7274
2024-12,WEEKDAY,13,TRAIN,DT5,15122,11073
2024-12,WEEKENDS/HOLIDAY,13,TRAIN,DT10,1943,1188
2024-12,WEEKDAY,11,TRAIN,CC24,21335,20495
2024-12,WEEKENDS/HOLIDAY,7,TRAIN,EW27,18507,14475
2024-12,WEEKENDS/HOLIDAY,19,TRAIN,NS2,10926,16330
2024-12,WEEKDAY,8,TRAIN,PE5,15097,3000
2024-12,WEEKENDS/HOLIDAY,9,TRAIN,NE7/DT12,8692,20335
2024-12,WEEKENDS/HOLIDAY,11,TRAIN,NS27/CE2/TE20,1632,2940
2024-12,WEEKENDS/HOLIDAY,13,TRAIN,PE3,3554,2906
2024-12,WEEKENDS/HOLIDAY,11,TRAIN,DT8,1894,1106
2024-12,WEEKENDS/HOLIDAY,0,TRAIN,PE5,23,555
2024-12,WEEKENDS/HOLIDAY,5,TRAIN,EW21/CC22,424,109
2024-12,WEEKDAY,11,TRAIN,SE5,2809,1443
2024-12,WEEKDAY,10,TRAIN,TE13,4167,5218
2024-12,WEEKENDS/HOLIDAY,17,TRAIN,TE29,1902,1986
2024-12,WEEKDAY,15,TRAIN,TE15,9193,9586
2024-12,WEEKENDS/HOLIDAY,21,TRAIN,DT23,1256,1538
2024-12,WEEKENDS/HOLIDAY,16,TRAIN,NS17/CC15,13338,9268
2024-12,WEEKDAY,16,TRAIN,CC19/DT9,7499,6359
2024-12,WEEKENDS/HOLIDAY,19,TRAIN,SE3,936,2171
2024-12,WEEKENDS/HOLIDAY,22,TRAIN,CC6,28384,926
2024-12,WEEKDAY,20,TRAIN,PE5,2040,8686
2024-12,WEEKDAY,16,TRAIN,PW4,5335,6335
2024-12,WEEKDAY,15,TRAIN,TE27,3534,5289
2024-12,WEEKENDS/HOLIDAY,20,TRAIN,PW4,2416,2813
2024-12,WEEKENDS/HOLIDAY,6,TRAIN,TE7,896,594
2024-12,WEEKDAY,15,TRAIN,CC12,4216,4249
2024-12,WEEKENDS/HOLIDAY,11,TRAIN,NS20,20414,22406
2024-12,WEEKENDS/HOLIDAY,7,TRAIN,BP9,940,783
2024-12,WEEKDAY,19,TRAIN,BP4,1496,4102
2024-12,WEEKDAY,6,TRAIN,SE2,7378,547
2024-12,WEEKENDS/HOLIDAY,6,TRAIN,NS21/DT11,6848,7317
2024-12,WEEKDAY,16,TRAIN,EW28,25117,19740
2024-12,WEEKENDS/HOLIDAY,22,TRAIN,PE3,565,2908
2024-12,WEEKDAY,15,TRAIN,CC27,5360,2011
2024-12,WEEKDAY,15,TRAIN,EW17,21199,23978
2024-12,WEEKDAY,11,TRAIN,TE11,3479,2002
2024-12,WEEKDAY,9,TRAIN,NS4/BP1,37926,23635
2024-12,WEEKDAY,15,TRAIN,CC19/DT9,6188,6123
2024-12,WEEKDAY,7,TRAIN,PE2,13598,1611
2024-12,WEEKDAY,7,TRAIN,CC21,8443,6996
2024-12,WEEKENDS/HOLIDAY,10,TRAIN,TE16,4774,3025
2024-12,WEEKENDS/HOLIDAY,12,TRAIN,CC6,4357,6910
2024-12,WEEKENDS/HOLIDAY,17,TRAIN,BP6/DT1,21617,24239
2024-12,WEEKENDS/HOLIDAY,14,TRAIN,CE1/DT16,26735,39760
2024-12,WEEKDAY,17,TRAIN,CG1/DT35,40698,12611
2024-12,WEEKDAY,21,TRAIN,CC24,13440,3004
2024-12,WEEKDAY,8,TRAIN,TE13,3126,11120
2024-12,WEEKENDS/HOLIDAY,22,TRAIN,SE4,390,1614
2024-12,WEEKDAY,0,TRAIN,NS10,1428,8676
2024-12,WEEKENDS/HOLIDAY,14,TRAIN,BP10,1434,1459
2024-12,WEEKENDS/HOLIDAY,19,TRAIN,NS10,12549,20848
2024-12,WEEKENDS/HOLIDAY,13,TRAIN,TE24,1320,1259
2024-12,WEEKENDS/HOLIDAY,7,TRAIN,DT33,7018,3138
2024-12,WEEKENDS/HOLIDAY,19,TRAIN,NS4/BP1,14998,23694
2024-12,WEEKENDS/HOLIDAY,13,TRAIN,TE3,5078,3237
2024-12,WEEKENDS/HOLIDAY,15,TRAIN,EW31,1926,591
2024-12,WEEKENDS/HOLIDAY,18,TRAIN,DT29,3398,4020
2024-12,WEEKENDS/HOLIDAY,12,TRAIN,NE5,4859,7811
2024-12,WEEKENDS/HOLIDAY,21,TRAIN,DT30,1354,5454
2024-12,WEEKDAY,8,TRAIN,CC11,10587,106920
2024-12,WEEKDAY,23,TRAIN,BP11,87,681
2024-12,WEEKENDS/HOLIDAY,7,TRAIN,TE15,976,2369
2024-12,WEEKENDS/HOLIDAY,8,TRAIN,NS27/CE2/TE20,488,979
2024-12,WEEKDAY,12,TRAIN,CC27,6361,4012
2024-12,WEEKDAY,12,TRAIN,CC28,3799,2809
2024-12,WEEKENDS/HOLIDAY,23,TRAIN,DT31,531,2985
2024-12,WEEKDAY,6,TRAIN,EW22,4031,4381
2024-12,WEEKDAY,21,TRAIN,CC23,8643,1651
2024-12,WEEKDAY,14,TRAIN,CC16,4546,5050
2024-12,WEEKENDS/HOLIDAY,6,TRAIN,CC17/TE9,1522,693
2024-12,WEEKENDS/HOLIDAY,6,TRAIN,NS3,7120,2512
2024-12,WEEKDAY,0,TRAIN,TE6,421,2113
2024-12,WEEKENDS/HOLIDAY,16,TRAIN,PE7,1940,1866
2024-12,WEEKENDS/HOLIDAY,13,TRAIN,NS7,12888,10853
2024-12,WEEKDAY,7,TRAIN,SE3,9276,709
2024-12,WEEKDAY,12,TRAIN,SW6,4312,2364
2024-12,WEEKENDS/HOLIDAY,13,TRAIN,NE17/PTC,27292,23912
2024-12,WEEKDAY,0,TRAIN,SE4,67,657
2024-12,WEEKENDS/HOLIDAY,13,TRAIN,SW7,1437,1064
2024-12,WEEKDAY,6,TRAIN,NS20,3865,32942
2024-12,WEEKENDS/HOLIDAY,18,TRAIN,NS14,16062,17755
2024-12,WEEKDAY,22,TRAIN,CC21,12040,4768
2024-12,WEEKENDS/HOLIDAY,16,TRAIN,DT7,1563,1888
2024-12,WEEKDAY,14,TRAIN,EW21/CC22,20919,17376
2024-12,WEEKENDS/HOLIDAY,9,TRAIN,NE17/PTC,21074,12150
2024-12,WEEKDAY,20,TRAIN,PW4,4092,6481
2024-12,WEEKDAY,17,TRAIN,CC4/DT15,46975,24811
2024-12,WEEKENDS/HOLIDAY,13,TRAIN,NS19,21194,17998
2024-12,WEEKDAY,15,TRAIN,TE12,6269,4101
2024-12,WEEKDAY,21,TRAIN,SE4,1345,4341
2024-12,WEEKDAY,17,TRAIN,NS19,60884,56890
2024-12,WEEKDAY,5,TRAIN,EW27,18610,4329
2024-12,WEEKDAY,18,TRAIN,BP5,3358,4314
2024-12,WEEKDAY,0,TRAIN,EW4,168,3385
2024-12,WEEKDAY,15,TRAIN,TE22,3278,6609
2024-12,WEEKDAY,11,TRAIN,DT20,5466,5809
2024-12,WEEKENDS/HOLIDAY,19,TRAIN,PW3,584,1254
2024-12,WEEKDAY,13,TRAIN,CC14,5068,6210
2024-12,WEEKENDS/HOLIDAY,20,TRAIN,NS27/CE2/TE20,2344,2730
2024-12,WEEKENDS/HOLIDAY,16,TRAIN,TE6,4870,4968
2024-12,WEEKDAY,18,TRAIN,DT31,13919,28367
2024-12,WEEKENDS/HOLIDAY,16,TRAIN,DT20,3450,3066
2024-12,WEEKENDS/HOLIDAY,19,TRAIN,SE4,1214,2047
2024-12,WEEKDAY,10,TRAIN,BP5,2116,1580
2024-12,WEEKDAY,15,TRAIN,DT3,6179,5925
2024-12,WEEKDAY,16,TRAIN,NS19,37973,42330
2024-12,WEEKENDS/HOLIDAY,13,TRAIN,CC3,4679,7573
2024-12,WEEKDAY,20,TRAIN,TE5,4439,7113
2024-12,WEEKENDS/HOLIDAY,17,TRAIN,TE6,5224,6056
2024-12,WEEKDAY,8,TRAIN,NS28,3929,4377
2024-12,WEEKENDS/HOLIDAY,9,TRAIN,CC4/DT15,1245,10766
2024-12,WEEKDAY,8,TRAIN,DT25,10986,12460
2024-12,WEEKDAY,5,TRAIN,DT8,113,229
2024-12,WEEKDAY,6,TRAIN,TE19,781,5692
2024-12,WEEKDAY,5,TRAIN,DT31,2194,85
2024-12,WEEKDAY,10,TRAIN,NS14,38003,14699
2024-12,WEEKENDS/HOLIDAY,10,TRAIN,NS17/CC15,19226,5322
2024-12,WEEKDAY,12,TRAIN,BP7,693,783
2024-12,WEEKENDS/HOLIDAY,10,TRAIN,EW16/NE3/TE17,9660,10382
2024-12,WEEKENDS/HOLIDAY,11,TRAIN,SW1,1311,1329
2024-12,WEEKENDS/HOLIDAY,14,TRAIN,CC10/DT26,7764,7096
2024-12,WEEKENDS/HOLIDAY,12,TRAIN,TE18,6449,8512
2024-12,WEEKENDS/HOLIDAY,16,TRAIN,BP3,1960,1846
2024-12,WEEKENDS/HOLIDAY,18,TRAIN,BP2,1232,1426
2024-12,WEEKDAY,20,TRAIN,EW1,14961,40950
2024-12,WEEKENDS/HOLIDAY,15,TRAIN,NE13,12304,10448
2024-12,WEEKDAY,23,TRAIN,NS23,21530,4286
2024-12,WEEKENDS/HOLIDAY,15,TRAIN,BP9,920,975
2024-12,WEEKENDS/HOLIDAY,13,TRAIN,PW6,926,663
2024-12,WEEKENDS/HOLIDAY,17,TRAIN,SE2,2736,2726
2024-12,WEEKDAY,18,TRAIN,NS18,29655,30407
2024-12,WEEKENDS/HOLIDAY,9,TRAIN,DT25,2042,1284
2024-12,WEEKDAY,8,TRAIN,DT23,5975,20234
2024-12,WEEKENDS/HOLIDAY,13,TRAIN,NS5,14223,12262
2024-12,WEEKDAY,0,TRAIN,TE12,66,140
2024-12,WEEKENDS/HOLIDAY,10,TRAIN,NE9,13808,8178
2024-12,WEEKENDS/HOLIDAY,16,TRAIN,BP4,851,868
2024-12,WEEKENDS/HOLIDAY,20,TRAIN,CC17/TE9,1246,2289
2024-12,WEEKDAY,22,TRAIN,NS4/BP1,15664,36840
2024-12,WEEKENDS/HOLIDAY,18,TRAIN,SW6,1601,2034
2024-12,WEEKDAY,12,TRAIN,PE2,6061,3677
2024-12,WEEKDAY,20,TRAIN,NS7,23626,38056
2024-12,WEEKENDS/HOLIDAY,18,TRAIN,NE9,11666,11933
2024-12,WEEKENDS/HOLIDAY,12,TRAIN,SE1,2381,1689
2024-12,WEEKDAY,8,TRAIN,BP11,9827,1660
2024-12,WEEKDAY,7,TRAIN,TE28,5583,1692
2024-12,WEEKENDS/HOLIDAY,18,TRAIN,EW6,5842,7560
2024-12,WEEKENDS/HOLIDAY,19,TRAIN,PE5,1702,3312
2024-12,WEEKENDS/HOLIDAY,11,TRAIN,SW6,2434,1058
2024-12,WEEKDAY,11,TRAIN,NE7/DT12,25643,33126
2024-12,WEEKDAY,6,TRAIN,BP8,3104,2086
2024-12,WEEKENDS/HOLIDAY,12,TRAIN,PW4,3262,2782
2024-12,WEEKENDS/HOLIDAY,13,TRAIN,TE16,4066,3253
2024-12,WEEKDAY,13,TRAIN,SW7,2547,2299
2024-12,WEEKDAY,22,TRAIN,BP12,386,1571
2024-12,WEEKENDS/HOLIDAY,14,TRAIN,CC26,1128,1241
2024-12,WEEKDAY,15,TRAIN,NS27/CE2/TE20,4971,4284
2024-12,WEEKENDS/HOLIDAY,0,TRAIN,NE13,129,848
2024-12,WEEKENDS/HOLIDAY,22,TRAIN,SW7,261,1469
2024-12,WEEKDAY,21,TRAIN,DT13,10316,8571
2024-12,WEEKDAY,9,TRAIN,EW11,20999,28017
2024-12,WEEKENDS/HOLIDAY,8,TRAIN,EW27,18250,12396
2024-12,WEEKENDS/HOLIDAY,17,TRAIN,EW3,7703,8794
2024-12,WEEKENDS/HOLIDAY,11,TRAIN,TE23,1601,831
2024-12,WEEKENDS/HOLIDAY,9,TRAIN,EW20,6356,5429
2024-12,WEEKDAY,9,TRAIN,TE24,4523,1664
2024-12,WEEKDAY,16,TRAIN,BP7,589,1277
2024-12,WEEKDAY,15,TRAIN,NS2,20929,25603
2024-12,WEEKDAY,21,TRAIN,SW2,3436,4376
2024-12,WEEKDAY,14,TRAIN,SE5,2109,2360
2024-12,WEEKENDS/HOLIDAY,9,TRAIN,SE1,2829,995
2024-12,WEEKENDS/HOLIDAY,17,TRAIN,EW16/NE3/TE17,13011,10545
2024-12,WEEKENDS/HOLIDAY,23,TRAIN,CG1/DT35,1927,1036
2024-12,WEEKDAY,20,TRAIN,EW14/NS26,71803,17732
2024-12,WEEKDAY,5,TRAIN,SW1,199,118
2024-12,WEEKENDS/HOLIDAY,10,TRAIN,SE3,2150,701
2024-12,WEEKENDS/HOLIDAY,5,TRAIN,PE6,391,61
2024-12,WEEKENDS/HOLIDAY,5,TRAIN,SW1,54,29
2024-12,WEEKENDS/HOLIDAY,19,TRAIN,TE13,2590,4136
2024-12,WEEKDAY,16,TRAIN,PE6,8241,7666
2024-12,WEEKDAY,12,TRAIN,NS23,26457,55321
2024-12,WEEKDAY,8,TRAIN,DT24,15921,10554
2024-12,WEEKDAY,8,TRAIN,NE7/DT12,22647,53572
2024-12,WEEKDAY,6,TRAIN,EW21/CC22,8619,15905
2024-12,WEEKDAY,15,TRAIN,NE17/PTC,40847,44876
2024-12,WEEKDAY,12,TRAIN,NS15,20512,12740
2024-12,WEEKENDS/HOLIDAY,16,TRAIN,CC27,1532,765
2024-12,WEEKENDS/HOLIDAY,20,TRAIN,EW17,8183,12409
2024-12,WEEKENDS/HOLIDAY,0,TRAIN,SW7,10,249
2024-12,WEEKDAY,14,TRAIN,NS19,34690,37386
2024-12,WEEKENDS/HOLIDAY,22,TRAIN,CC16,1021,2499
2024-12,WEEKDAY,7,TRAIN,NE10,21597,20202
2024-12,WEEKENDS/HOLIDAY,5,TRAIN,BP11,843,68
2024-12,WEEKDAY,18,TRAIN,TE19,62034,7024
2024-12,WEEKENDS/HOLIDAY,21,TRAIN,NE9,5369,10967
2024-12,WEEKENDS/HOLIDAY,18,TRAIN,EW11,11695,10243
2024-12,WEEKENDS/HOLIDAY,18,TRAIN,TE19,2243,1980
2024-12,WEEKDAY,9,TRAIN,NE1/CC29,17908,100774
2024-12,WEEKDAY,6,TRAIN,DT17,552,12393
2024-12,WEEKDAY,23,TRAIN,NE10,2481,6456
2024-12,WEEKENDS/HOLIDAY,17,TRAIN,TE13,2628,2589
2024-12,WEEKENDS/HOLIDAY,9,TRAIN,TE13,1377,2298
2024-12,WEEKENDS/HOLIDAY,5,TRAIN,SW3,281,10
2024-12,WEEKDAY,9,TRAIN,NS18,25534,13773
2024-12,WEEKDAY,23,TRAIN,NE12/CC13,10475,27241
2024-12,WEEKENDS/HOLIDAY,10,TRAIN,DT25,2432,1339
2024-12,WEEKDAY,18,TRAIN,EW27,85515,139508
2024-12,WEEKDAY,16,TRAIN,NE9,22815,19914
2024-12,WEEKENDS/HOLIDAY,10,TRAIN,PW4,2873,1988
2024-12,WEEKENDS/HOLIDAY,19,TRAIN,EW23,20798,25377
2024-12,WEEKENDS/HOLIDAY,11,TRAIN,NS12,11011,5030
2024-12,WEEKDAY,18,TRAIN,PE1,3945,7534
2024-12,WEEKDAY,17,TRAIN,NS13,63657,101026
2024-12,WEEKENDS/HOLIDAY,15,TRAIN,EW16/NE3/TE17,12613,8605
2024-12,WEEKDAY,18,TRAIN,NE1/CC29,143783,87904
2024-12,WEEKDAY,15,TRAIN,NS15,19341,11721
2024-12,WEEKENDS/HOLIDAY,19,TRAIN,DT7,1335,2280
2024-12,WEEKDAY,15,TRAIN,EW11,16599,17432
2024-12,WEEKENDS/HOLIDAY,13,TRAIN,TE7,3157,2510
2024-12,WEEKENDS/HOLIDAY,22,TRAIN,EW22,839,2422
2024-12,WEEKENDS/HOLIDAY,10,TRAIN,CE1/DT16,8231,27891
2024-12,WEEKDAY,11,TRAIN,DT8,3820,2233
2024-12,WEEKENDS/HOLIDAY,21,TRAIN,EW6,1980,6796
2024-12,WEEKDAY,11,TRAIN,DT17,23199,13912
2024-12,WEEKENDS/HOLIDAY,23,TRAIN,CC2,474,891
2024-12,WEEKDAY,19,TRAIN,EW22,7296,9665
2024-12,WEEKDAY,20,TRAIN,DT23,4358,3632
2024-12,WEEKENDS/HOLIDAY,9,TRAIN,NE9,12860,7672
2024-12,WEEKDAY,8,TRAIN,TE23,5361,1273
2024-12,WEEKDAY,14,TRAIN,PW7,2305,2685
2024-12,WEEKDAY,10,TRAIN,PW7,2957,1826
2024-12,WEEKDAY,21,TRAIN,EW29,10510,5479
2024-12,WEEKDAY,8,TRAIN,DT31,31055,12473
2024-12,WEEKDAY,0,TRAIN,DT23,185,369
2024-12,WEEKENDS/HOLIDAY,11,TRAIN,NE11,7546,6674
2024-12,WEEKDAY,11,TRAIN,NS25/EW13,23240,66120
2024-12,WEEKDAY,9,TRAIN,NE15,36293,8703
2024-12,WEEKDAY,17,TRAIN,BP5,3403,3063
2024-12,WEEKDAY,20,TRAIN,NE10,11045,18329
2024-12,WEEKENDS/HOLIDAY,12,TRAIN,TE19,2040,1962
2024-12,WEEKENDS/HOLIDAY,14,TRAIN,BP7,363,487
2024-12,WEEKENDS/HOLIDAY,10,TRAIN,TE13,1789,2616
2024-12,WEEKENDS/HOLIDAY,22,TRAIN,NS2,4860,13509
2024-12,WEEKENDS/HOLIDAY,15,TRAIN,NS19,18724,19608
2024-12,WEEKDAY,22,TRAIN,CC8,3746,6890
2024-12,WEEKENDS/HOLIDAY,12,TRAIN,EW33,2681,1162
2024-12,WEEKENDS/HOLIDAY,11,TRAIN,SW5,4749,3105
2024-12,WEEKDAY,5,TRAIN,DT13,615,63
2024-12,WEEKDAY,21,TRAIN,DT10,2250,2858
2024-12,WEEKDAY,19,TRAIN,SE1,3434,8517
2024-12,WEEKDAY,21,TRAIN,SW3,569,2831
2024-12,WEEKENDS/HOLIDAY,14,TRAIN,EW10,6615,7480
2024-12,WEEKDAY,22,TRAIN,TE14/NS22,109078,17836
2024-12,WEEKDAY,5,TRAIN,TE3,3705,547
2024-12,WEEKDAY,8,TRAIN,NE18,5547,4423
2024-12,WEEKENDS/HOLIDAY,9,TRAIN,TE29,1830,709
2024-12,WEEKENDS/HOLIDAY,7,TRAIN,EW8/CC9,8670,9369
2024-12,WEEKENDS/HOLIDAY,23,TRAIN,CC27,206,112
2024-12,WEEKDAY,14,TRAIN,PE4,1348,1663
2024-12,WEEKDAY,14,TRAIN,TE7,4670,4797
2024-12,WEEKDAY,20,TRAIN,TE24,1666,3268
2024-12,WEEKENDS/HOLIDAY,15,TRAIN,NE5,6738,7057
2024-12,WEEKENDS/HOLIDAY,21,TRAIN,TE19,1954,1138
2024-12,WEEKENDS/HOLIDAY,23,TRAIN,DT5,885,4239
2024-12,WEEKENDS/HOLIDAY,0,TRAIN,EW2/DT32,509,2684
2024-12,WEEKENDS/HOLIDAY,7,TRAIN,NS21/DT11,11750,15062
2024-12,WEEKDAY,22,TRAIN,CC3,13528,3053
2024-12,WEEKDAY,16,TRAIN,NE14,24959,33090
2024-12,WEEKENDS/HOLIDAY,14,TRAIN,DT27,3990,3564
2024-12,WEEKENDS/HOLIDAY,5,TRAIN,EW7,715,90
2024-12,WEEKENDS/HOLIDAY,22,TRAIN,NE10,2711,6393
2024-12,WEEKENDS/HOLIDAY,17,TRAIN,SW5,3947,4477
2024-12,WEEKDAY,13,TRAIN,PW7,2503,2701
2024-12,WEEKENDS/HOLIDAY,18,TRAIN,TE11,2032,1836
2024-12,WEEKENDS/HOLIDAY,11,TRAIN,NE12/CC13,30564,28096
2024-12,WEEKDAY,21,TRAIN,NS18,6243,22107
2024-12,WEEKENDS/HOLIDAY,19,TRAIN,NE15,7485,13049
2024-12,WEEKENDS/HOLIDAY,17,TRAIN,SW3,1117,1171
2024-12,WEEKDAY,21,TRAIN,TE24,1043,2907
2024-12,WEEKENDS/HOLIDAY,22,TRAIN,DT30,879,5026
2024-12,WEEKENDS/HOLIDAY,23,TRAIN,DT7,243,653
2024-12,WEEKDAY,6,TRAIN,EW15,4241,26461
2024-12,WEEKDAY,0,TRAIN,DT18,1200,317
2024-12,WEEKDAY,5,TRAIN,EW31,1299,1581
2024-12,WEEKENDS/HOLIDAY,10,TRAIN,SW6,2529,819
2024-12,WEEKDAY,0,TRAIN,TE8,307,793
2024-12,WEEKDAY,0,TRAIN,DT13,340,1566
2024-12,WEEKDAY,15,TRAIN,EW5,27108,31856
2024-12,WEEKENDS/HOLIDAY,8,TRAIN,CE1/DT16,4961,17992
2024-12,WEEKENDS/HOLIDAY,0,TRAIN,TE26,37,332
2024-12,WEEKENDS/HOLIDAY,13,TRAIN,SE2,2871,2394
2024-12,WEEKDAY,9,TRAIN,CC25,8030,11614
2024-12,WEEKENDS/HOLIDAY,22,TRAIN,NE1/CC29,43274,5791
2024-12,WEEKDAY,20,TRAIN,DT29,3675,11549
2024-12,WEEKDAY,14,TRAIN,EW1,22473,23207
2024-12,WEEKDAY,15,TRAIN,DT20,4899,5860
2024-12,WEEKENDS/HOLIDAY,11,TRAIN,BP2,1819,716
2024-12,WEEKENDS/HOLIDAY,11,TRAIN,NS23,8713,25369
2024-12,WEEKENDS/HOLIDAY,12,TRAIN,NS11,22212,13746
2024-12,WEEKENDS/HOLIDAY,14,TRAIN,CC20,2168,2098
2024-12,WEEKDAY,13,TRAIN,BP3,3816,3079
2024-12,WEEKDAY,19,TRAIN,NS7,29533,40164
2024-12,WEEKENDS/HOLIDAY,13,TRAIN,EW19,8153,6855
2024-12,WEEKENDS/HOLIDAY,6,TRAIN,EW26,12610,5032
2024-12,WEEKENDS/HOLIDAY,9,TRAIN,EW9,10781,11903
2024-12,WEEKENDS/HOLIDAY,0,TRAIN,TE27,23,417
2024-12,WEEKDAY,18,TRAIN,NS25/EW13,117069,105239
2024-12,WEEKENDS/HOLIDAY,23,TRAIN,EW2/DT32,4444,12771
2024-12,WEEKENDS/HOLIDAY,8,TRAIN,SW4,1604,650
2024-12,WEEKENDS/HOLIDAY,21,TRAIN,NE7/DT12,23177,10729
2024-12,WEEKENDS/HOLIDAY,5,TRAIN,CC14,204,22
2024-12,WEEKDAY,9,TRAIN,TE18,4301,19849
2024-12,WEEKENDS/HOLIDAY,11,TRAIN,TE12,2325,2368
2024-12,WEEKENDS/HOLIDAY,20,TRAIN,EW29,7812,8464
2024-12,WEEKDAY,16,TRAIN,TE13,5704,4861
2024-12,WEEKENDS/HOLIDAY,15,TRAIN,CC10/DT26,7652,7294
2024-12,WEEKENDS/HOLIDAY,7,TRAIN,CC19/DT9,1042,2827
2024-12,WEEKENDS/HOLIDAY,15,TRAIN,TE3,5137,3670
2024-12,WEEKDAY,19,TRAIN,NS19,43885,60338
2024-12,WEEKENDS/HOLIDAY,22,TRAIN,EW15,8630,3490
2024-12,WEEKENDS/HOLIDAY,20,TRAIN,EW19,4360,8144
2024-12,WEEKDAY,12,TRAIN,PW6,1682,980
2024-12,WEEKDAY,0,TRAIN,NE12/CC13,991,6285
2024-12,WEEKDAY,20,TRAIN,SE1,1834,6428
2024-12,WEEKDAY,15,TRAIN,BP4,1700,1562
2024-12,WEEKDAY,5,TRAIN,CC8,1202,92
2024-12,WEEKENDS/HOLIDAY,14,TRAIN,NS5,12710,12922
2024-12,WEEKDAY,0,TRAIN,NS21/DT11,4459,5338
2024-12,WEEKDAY,5,TRAIN,DT33,5917,33
2024-12,WEEKDAY,12,TRAIN,EW27,38927,36711
2024-12,WEEKDAY,17,TRAIN,EW17,36908,41897
2024-12,WEEKDAY,9,TRAIN,TE28,5680,1953
2024-12,WEEKDAY,9,TRAIN,CC16,9166,11267
2024-12,WEEKDAY,5,TRAIN,NS12,5620,920
2024-12,WEEKDAY,18,TRAIN,NS21/DT11,132729,124063
2024-12,WEEKENDS/HOLIDAY,12,TRAIN,EW2/DT32,29185,26387
2024-12,WEEKDAY,11,TRAIN,TE5,4972,1746
2024-12,WEEKENDS/HOLIDAY,13,TRAIN,EW33,2443,1659
2024-12,WEEKDAY,5,TRAIN,NS25/EW13,653,971
2024-12,WEEKENDS/HOLIDAY,15,TRAIN,NS23,26189,28572
2024-12,WEEKENDS/HOLIDAY,10,TRAIN,EW29,4449,2823
2024-12,WEEKENDS/HOLIDAY,6,TRAIN,EW15,1182,3203
2024-12,WEEKDAY,21,TRAIN,NS23,79222,17463
2024-12,WEEKDAY,6,TRAIN,PE1,3391,588
2024-12,WEEKDAY,20,TRAIN,EW7,8532,24554
2024-12,WEEKDAY,20,TRAIN,EW24/NS1,121111,49271
2024-12,WEEKDAY,16,TRAIN,DT30,5179,8349
2024-12,WEEKDAY,21,TRAIN,EW14/NS26,52956,16349
2024-12,WEEKENDS/HOLIDAY,9,TRAIN,DT10,2190,1147
2024-12,WEEKENDS/HOLIDAY,23,TRAIN,DT6,295,1162
2024-12,WEEKENDS/HOLIDAY,9,TRAIN,CC10/DT26,7786,6575
2024-12,WEEKENDS/HOLIDAY,0,TRAIN,SE5,23,224
2024-12,WEEKDAY,20,TRAIN,SW5,5632,10220
2024-12,WEEKENDS/HOLIDAY,21,TRAIN,EW2/DT32,21974,25060
2024-12,WEEKDAY,12,TRAIN,CC23,18372,13400
2024-12,WEEKDAY,15,TRAIN,EW3,15451,15664
2024-12,WEEKDAY,23,TRAIN,TE19,2455,889
2024-12,WEEKDAY,20,TRAIN,CC20,3013,5268
2024-12,WEEKDAY,14,TRAIN,SW2,5170,4938
2024-12,WEEKENDS/HOLIDAY,10,TRAIN,PE1,2316,850
2024-12,WEEKENDS/HOLIDAY,15,TRAIN,TE27,2619,2848
2024-12,WEEKDAY,10,TRAIN,NS13,49744,30910
2024-12,WEEKENDS/HOLIDAY,11,TRAIN,DT3,5874,2069
2024-12,WEEKENDS/HOLIDAY,16,TRAIN,SW3,1020,895
2024-12,WEEKENDS/HOLIDAY,17,TRAIN,TE16,4627,4110
2024-12,WEEKDAY,20,TRAIN,EW4,9759,19321
2024-12,WEEKDAY,6,TRAIN,NE17/PTC,32632,10434
2024-12,WEEKDAY,22,TRAIN,EW9,11528,24878
2024-12,WEEKENDS/HOLIDAY,17,TRAIN,NS28,3258,1553
2024-12,WEEKDAY,23,TRAIN,BP9,72,326
2024-12,WEEKENDS/HOLIDAY,13,TRAIN,EW28,13392,8367
2024-12,WEEKDAY,17,TRAIN,SW6,4400,5133
2024-12,WEEKDAY,19,TRAIN,EW11,22868,27944
2024-12,WEEKENDS/HOLIDAY,0,TRAIN,EW30,4,215
2024-12,WEEKENDS/HOLIDAY,21,TRAIN,PW6,203,827
2024-12,WEEKENDS/HOLIDAY,20,TRAIN,EW23,16141,23322
2024-12,WEEKENDS/HOLIDAY,0,TRAIN,EW20,50,279
2024-12,WEEKENDS/HOLIDAY,12,TRAIN,EW20,7256,4714
2024-12,WEEKDAY,6,TRAIN,NS15,15569,16656
