YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2024-11,WEEKENDS/HOLIDAY,18,TRAIN,NS14,14007,16477
2024-11,WEEKDAY,19,TRAIN,DT21,14789,9280
2024-11,WEEKDAY,18,TRAIN,EW16/NE3/TE17,121258,39147
2024-11,WEEKENDS/HOLIDAY,10,TRAIN,DT25,2242,1438
2024-11,WEEKDAY,10,TRAIN,DT33,20718,4617
2024-11,WEEKENDS/HOLIDAY,9,TRAIN,NS23,4161,16701
2024-11,WEEKENDS/HOLIDAY,12,TRAIN,PE4,932,703
2024-11,WEEKENDS/HOLIDAY,13,TRAIN,TE18,6694,6779
2024-11,WEEKENDS/HOLIDAY,13,TRAIN,TE3,4931,3461
2024-11,WEEKDAY,11,TRAIN,EW3,18037,12265
2024-11,WEEKENDS/HOLIDAY,21,TRAIN,EW26,5458,17060
2024-11,WEEKENDS/HOLIDAY,12,TRAIN,NE9,13038,8544
2024-11,WEEKENDS/HOLIDAY,0,TRAIN,CC17/TE9,17,370
2024-11,WEEKENDS/HOLIDAY,19,TRAIN,NE10,6232,7833
2024-11,WEEKDAY,5,TRAIN,CC14,746,382
2024-11,WEEKENDS/HOLIDAY,19,TRAIN,NS25/EW13,45104,20444
2024-11,WEEKDAY,13,TRAIN,EW25,7631,6447
2024-11,WEEKDAY,13,TRAIN,NS17/CC15,29172,15268
2024-11,WEEKDAY,20,TRAIN,CC3,14394,3487
2024-11,WEEKENDS/HOLIDAY,8,TRAIN,DT7,1532,1834
2024-11,WEEKDAY,22,TRAIN,SE5,492,2755
2024-11,WEEKENDS/HOLIDAY,10,TRAIN,CC6,3805,5265
2024-11,WEEKENDS/HOLIDAY,7,TRAIN,TE5,1964,2105
2024-11,WEEKENDS/HOLIDAY,7,TRAIN,SE5,924,474
2024-11,WEEKDAY,15,TRAIN,EW27,35580,41883
2024-11,WEEKENDS/HOLIDAY,11,TRAIN,DT25,1926,1181
2024-11,WEEKDAY,9,TRAIN,NS9/TE2,71521,49240
2024-11,WEEKENDS/HOLIDAY,10,TRAIN,DT23,1169,2083
2024-11,WEEKDAY,10,TRAIN,PW3,1660,655
2024-11,WEEKDAY,23,TRAIN,DT13,4593,3709
2024-11,WEEKENDS/HOLIDAY,0,TRAIN,TE29,5,209
2024-11,WEEKDAY,12,TRAIN,PE6,9505,6701
2024-11,WEEKDAY,0,TRAIN,SW8,13,237
2024-11,WEEKENDS/HOLIDAY,6,TRAIN,CE1/DT16,4837,9572
2024-11,WEEKDAY,14,TRAIN,DT27,6469,6032
2024-11,WEEKENDS/HOLIDAY,17,TRAIN,NS16,20431,24820
2024-11,WEEKDAY,21,TRAIN,CC2,7508,2196
2024-11,WEEKENDS/HOLIDAY,23,TRAIN,NE13,1374,5135
2024-11,WEEKENDS/HOLIDAY,11,TRAIN,DT2,1262,500
2024-11,WEEKENDS/HOLIDAY,13,TRAIN,CC19/DT9,4833,4435
2024-11,WEEKENDS/HOLIDAY,12,TRAIN,PE2,3094,2054
2024-11,WEEKENDS/HOLIDAY,8,TRAIN,NS23,2622,9341
2024-11,WEEKENDS/HOLIDAY,10,TRAIN,PW4,2793,2028
2024-11,WEEKDAY,10,TRAIN,NE17/PTC,40348,30861
2024-11,WEEKENDS/HOLIDAY,5,TRAIN,NS20,100,412
2024-11,WEEKENDS/HOLIDAY,7,TRAIN,CC10/DT26,5540,3845
2024-11,WEEKDAY,22,TRAIN,PE1,644,4423
2024-11,WEEKENDS/HOLIDAY,23,TRAIN,EW8/CC9,5554,5218
2024-11,WEEKENDS/HOLIDAY,7,TRAIN,EW3,5538,3473
2024-11,WEEKDAY,8,TRAIN,NS16,112311,60977
2024-11,WEEKENDS/HOLIDAY,12,TRAIN,SW1,1542,1905
2024-11,WEEKDAY,10,TRAIN,SW2,5084,3810
2024-11,WEEKENDS/HOLIDAY,17,TRAIN,NS10,17889,18132
2024-11,WEEKENDS/HOLIDAY,8,TRAIN,PW5,2222,655
2024-11,WEEKDAY,15,TRAIN,SE4,2567,3086
2024-11,WEEKDAY,15,TRAIN,TE26,10033,10061
2024-11,WEEKENDS/HOLIDAY,9,TRAIN,EW3,9536,4463
2024-11,WEEKENDS/HOLIDAY,17,TRAIN,EW24/NS1,47852,45119
2024-11,WEEKDAY,15,TRAIN,TE24,2380,2741
2024-11,WEEKDAY,17,TRAIN,CC24,97801,13935
2024-11,WEEKDAY,8,TRAIN,EW2/DT32,149758,60148
2024-11,WEEKENDS/HOLIDAY,5,TRAIN,SW3,300,8
2024-11,WEEKENDS/HOLIDAY,21,TRAIN,DT3,1259,3685
2024-11,WEEKENDS/HOLIDAY,19,TRAIN,EW14/NS26,10685,9235
2024-11,WEEKENDS/HOLIDAY,8,TRAIN,BP5,922,744
2024-11,WEEKENDS/HOLIDAY,13,TRAIN,PW6,901,798
2024-11,WEEKENDS/HOLIDAY,17,TRAIN,TE25,1647,1611
2024-11,WEEKDAY,8,TRAIN,SW2,10495,3867
2024-11,WEEKENDS/HOLIDAY,6,TRAIN,TE24,264,201
2024-11,WEEKENDS/HOLIDAY,13,TRAIN,BP5,1023,1073
2024-11,WEEKENDS/HOLIDAY,15,TRAIN,EW30,1161,457
2024-11,WEEKENDS/HOLIDAY,9,TRAIN,BP7,508,337
2024-11,WEEKENDS/HOLIDAY,7,TRAIN,NE4/DT19,4194,7757
2024-11,WEEKDAY,0,TRAIN,TE26,133,540
2024-11,WEEKENDS/HOLIDAY,14,TRAIN,PE4,702,868
2024-11,WEEKDAY,21,TRAIN,CC20,2814,5392
2024-11,WEEKDAY,6,TRAIN,TE25,1206,330
2024-11,WEEKDAY,10,TRAIN,TE22,660,3965
2024-11,WEEKDAY,14,TRAIN,TE14/NS22,74544,75779
2024-11,WEEKDAY,12,TRAIN,NE9,26219,18337
2024-11,WEEKDAY,5,TRAIN,EW4,4311,550
2024-11,WEEKDAY,9,TRAIN,BP10,5013,2397
2024-11,WEEKENDS/HOLIDAY,14,TRAIN,DT29,2970,2466
2024-11,WEEKDAY,20,TRAIN,NS19,27722,45610
2024-11,WEEKENDS/HOLIDAY,11,TRAIN,EW20,6597,4526
2024-11,WEEKENDS/HOLIDAY,18,TRAIN,BP9,915,1052
2024-11,WEEKDAY,12,TRAIN,EW9,18364,14926
2024-11,WEEKENDS/HOLIDAY,23,TRAIN,EW4,780,4542
2024-11,WEEKDAY,9,TRAIN,CG2,15087,26595
2024-11,WEEKDAY,14,TRAIN,NS28,2190,1852
2024-11,WEEKENDS/HOLIDAY,5,TRAIN,SE1,317,97
2024-11,WEEKDAY,21,TRAIN,TE22,6317,1099
2024-11,WEEKENDS/HOLIDAY,22,TRAIN,SW8,209,896
2024-11,WEEKENDS/HOLIDAY,15,TRAIN,EW7,6380,7901
2024-11,WEEKENDS/HOLIDAY,16,TRAIN,TE1,2032,1153
2024-11,WEEKENDS/HOLIDAY,7,TRAIN,DT7,873,1792
2024-11,WEEKDAY,23,TRAIN,SE1,414,2973
2024-11,WEEKENDS/HOLIDAY,17,TRAIN,EW11,10778,9953
2024-11,WEEKENDS/HOLIDAY,10,TRAIN,DT30,4750,1531
2024-11,WEEKDAY,18,TRAIN,PE7,5499,10878
2024-11,WEEKDAY,9,TRAIN,TE5,8241,3328
2024-11,WEEKENDS/HOLIDAY,7,TRAIN,NS17/CC15,11120,4750
2024-11,WEEKDAY,20,TRAIN,TE23,1421,2903
2024-11,WEEKENDS/HOLIDAY,15,TRAIN,CC10/DT26,6477,6679
2024-11,WEEKDAY,21,TRAIN,CC7,4045,8380
2024-11,WEEKENDS/HOLIDAY,0,TRAIN,SE2,18,405
2024-11,WEEKDAY,11,TRAIN,DT29,6840,2724
2024-11,WEEKENDS/HOLIDAY,16,TRAIN,PW5,1479,1607
2024-11,WEEKDAY,11,TRAIN,NS8,18787,9819
2024-11,WEEKENDS/HOLIDAY,15,TRAIN,SW2,2769,2766
2024-11,WEEKDAY,16,TRAIN,CC12,7613,6385
2024-11,WEEKENDS/HOLIDAY,18,TRAIN,TE7,2652,2851
2024-11,WEEKDAY,22,TRAIN,PE7,592,3935
2024-11,WEEKENDS/HOLIDAY,12,TRAIN,BP13,738,518
2024-11,WEEKDAY,23,TRAIN,TE22,1007,332
2024-11,WEEKENDS/HOLIDAY,15,TRAIN,PW3,769,659
2024-11,WEEKDAY,11,TRAIN,NS19,38213,28300
2024-11,WEEKENDS/HOLIDAY,21,TRAIN,TE11,840,1565
2024-11,WEEKENDS/HOLIDAY,13,TRAIN,BP2,1261,1077
2024-11,WEEKDAY,12,TRAIN,CC7,8905,5694
2024-11,WEEKDAY,17,TRAIN,PE6,9841,11075
2024-11,WEEKDAY,12,TRAIN,SW3,2813,2005
2024-11,WEEKDAY,22,TRAIN,DT6,3733,4682
2024-11,WEEKDAY,23,TRAIN,DT2,127,1304
2024-11,WEEKENDS/HOLIDAY,9,TRAIN,DT18,1198,3625
2024-11,WEEKDAY,10,TRAIN,EW15,14271,63054
2024-11,WEEKENDS/HOLIDAY,20,TRAIN,TE18,5309,2988
2024-11,WEEKDAY,22,TRAIN,BP10,599,3498
2024-11,WEEKDAY,10,TRAIN,TE14/NS22,26919,96331
2024-11,WEEKDAY,6,TRAIN,EW26,64811,26542
2024-11,WEEKENDS/HOLIDAY,15,TRAIN,PW6,742,758
2024-11,WEEKDAY,0,TRAIN,PE2,78,926
2024-11,WEEKENDS/HOLIDAY,8,TRAIN,CC16,2594,3055
2024-11,WEEKDAY,13,TRAIN,EW15,33637,39950
2024-11,WEEKENDS/HOLIDAY,22,TRAIN,EW16/NE3/TE17,6358,5706
2024-11,WEEKDAY,19,TRAIN,SE2,3432,14492
2024-11,WEEKENDS/HOLIDAY,22,TRAIN,NE8,17761,9022
2024-11,WEEKENDS/HOLIDAY,8,TRAIN,DT31,3836,2284
2024-11,WEEKENDS/HOLIDAY,21,TRAIN,BP7,128,485
2024-11,WEEKENDS/HOLIDAY,10,TRAIN,BP3,2553,828
2024-11,WEEKENDS/HOLIDAY,16,TRAIN,EW21/CC22,11941,7933
2024-11,WEEKDAY,12,TRAIN,EW31,2140,1223
2024-11,WEEKENDS/HOLIDAY,8,TRAIN,EW32,1996,2582
2024-11,WEEKENDS/HOLIDAY,21,TRAIN,CC4/DT15,17673,2090
2024-11,WEEKDAY,9,TRAIN,TE16,10555,9757
2024-11,WEEKENDS/HOLIDAY,22,TRAIN,NS11,6097,22157
2024-11,WEEKDAY,11,TRAIN,CC20,5195,3565
2024-11,WEEKENDS/HOLIDAY,13,TRAIN,EW31,1540,439
2024-11,WEEKENDS/HOLIDAY,12,TRAIN,NS13,24757,21518
2024-11,WEEKENDS/HOLIDAY,22,TRAIN,DT28,1182,5976
2024-11,WEEKDAY,20,TRAIN,CC23,21326,2486
2024-11,WEEKENDS/HOLIDAY,21,TRAIN,EW3,4699,8792
2024-11,WEEKENDS/HOLIDAY,18,TRAIN,CC5,3254,2625
2024-11,WEEKDAY,13,TRAIN,TE15,10968,9649
2024-11,WEEKENDS/HOLIDAY,0,TRAIN,PE7,10,219
2024-11,WEEKENDS/HOLIDAY,6,TRAIN,NE8,4519,3036
2024-11,WEEKENDS/HOLIDAY,8,TRAIN,NE17/PTC,17952,10065
2024-11,WEEKENDS/HOLIDAY,21,TRAIN,CC2,1587,943
2024-11,WEEKENDS/HOLIDAY,5,TRAIN,EW22,88,71
2024-11,WEEKENDS/HOLIDAY,6,TRAIN,NS12,4913,1631
2024-11,WEEKENDS/HOLIDAY,22,TRAIN,TE15,3422,1515
2024-11,WEEKDAY,13,TRAIN,EW30,1297,1464
2024-11,WEEKDAY,5,TRAIN,EW11,2792,530
2024-11,WEEKDAY,19,TRAIN,CC28,3709,8532
2024-11,WEEKDAY,22,TRAIN,PW2,416,27
2024-11,WEEKENDS/HOLIDAY,14,TRAIN,TE8,5891,4544
2024-11,WEEKDAY,8,TRAIN,EW1,106943,26500
2024-11,WEEKENDS/HOLIDAY,16,TRAIN,SE4,1301,1490
2024-11,WEEKDAY,18,TRAIN,EW17,49314,77298
2024-11,WEEKDAY,20,TRAIN,TE15,10191,7358
2024-11,WEEKDAY,16,TRAIN,TE1,32706,3087
2024-11,WEEKDAY,13,TRAIN,DT17,12174,40333
2024-11,WEEKDAY,18,TRAIN,PE6,8668,16791
2024-11,WEEKENDS/HOLIDAY,0,TRAIN,EW6,38,460
2024-11,WEEKDAY,13,TRAIN,PW5,4476,2596
2024-11,WEEKENDS/HOLIDAY,6,TRAIN,BP7,343,82
2024-11,WEEKDAY,6,TRAIN,EW28,61147,13633
2024-11,WEEKENDS/HOLIDAY,10,TRAIN,DT31,4133,1883
2024-11,WEEKENDS/HOLIDAY,16,TRAIN,PW6,776,650
2024-11,WEEKDAY,6,TRAIN,SW5,10139,1742
2024-11,WEEKDAY,11,TRAIN,PE2,6302,2922
2024-11,WEEKENDS/HOLIDAY,5,TRAIN,NS16,4001,493
2024-11,WEEKDAY,11,TRAIN,SE2,5871,2969
2024-11,WEEKENDS/HOLIDAY,21,TRAIN,TE29,489,1670
2024-11,WEEKDAY,17,TRAIN,NS7,38362,39849
2024-11,WEEKENDS/HOLIDAY,8,TRAIN,EW5,15541,8393
2024-11,WEEKENDS/HOLIDAY,13,TRAIN,EW30,1138,511
2024-11,WEEKDAY,15,TRAIN,NS13,39709,49251
2024-11,WEEKENDS/HOLIDAY,11,TRAIN,NS17/CC15,17402,5338
2024-11,WEEKDAY,7,TRAIN,EW24/NS1,66535,172877
2024-11,WEEKENDS/HOLIDAY,20,TRAIN,NE4/DT19,32438,15817
2024-11,WEEKENDS/HOLIDAY,21,TRAIN,DT22,8682,4187
2024-11,WEEKENDS/HOLIDAY,8,TRAIN,CG2,6104,9771
2024-11,WEEKENDS/HOLIDAY,19,TRAIN,CC23,2460,1734
2024-11,WEEKENDS/HOLIDAY,13,TRAIN,DT3,4346,3020
2024-11,WEEKDAY,23,TRAIN,NS2,3795,13104
2024-11,WEEKENDS/HOLIDAY,20,TRAIN,BP11,491,1729
2024-11,WEEKDAY,0,TRAIN,NE11,92,283
2024-11,WEEKDAY,18,TRAIN,EW19,38332,48875
2024-11,WEEKENDS/HOLIDAY,5,TRAIN,BP3,736,70
2024-11,WEEKDAY,22,TRAIN,CC28,1095,4717
2024-11,WEEKDAY,6,TRAIN,EW4,15289,9662
2024-11,WEEKENDS/HOLIDAY,13,TRAIN,NE12/CC13,31853,33212
2024-11,WEEKENDS/HOLIDAY,12,TRAIN,NE11,8780,7641
2024-11,WEEKENDS/HOLIDAY,11,TRAIN,TE5,2823,1099
2024-11,WEEKDAY,20,TRAIN,DT2,965,2579
2024-11,WEEKDAY,8,TRAIN,CC21,15194,12855
2024-11,WEEKENDS/HOLIDAY,7,TRAIN,TE24,569,735
2024-11,WEEKDAY,16,TRAIN,PW7,3524,3841
2024-11,WEEKENDS/HOLIDAY,23,TRAIN,NS15,1172,2626
2024-11,WEEKDAY,14,TRAIN,TE1,8921,2919
2024-11,WEEKDAY,11,TRAIN,CC14,9834,3883
2024-11,WEEKENDS/HOLIDAY,5,TRAIN,NE16/STC,2011,440
2024-11,WEEKDAY,16,TRAIN,CE1/DT16,42534,32550
2024-11,WEEKENDS/HOLIDAY,17,TRAIN,CC25,3767,2404
2024-11,WEEKDAY,23,TRAIN,EW16/NE3/TE17,6913,6114
2024-11,WEEKENDS/HOLIDAY,22,TRAIN,TE1,639,1712
2024-11,WEEKDAY,19,TRAIN,TE5,5639,11631
2024-11,WEEKENDS/HOLIDAY,6,TRAIN,DT21,417,648
2024-11,WEEKDAY,16,TRAIN,BP5,2434,2248
2024-11,WEEKENDS/HOLIDAY,22,TRAIN,CC8,1656,2780
2024-11,WEEKDAY,16,TRAIN,TE11,4508,4371
2024-11,WEEKENDS/HOLIDAY,15,TRAIN,NS7,11666,9839
2024-11,WEEKDAY,0,TRAIN,DT7,13,284
2024-11,WEEKDAY,19,TRAIN,CC11,47879,20040
2024-11,WEEKDAY,8,TRAIN,DT5,40332,21464
2024-11,WEEKDAY,15,TRAIN,NE15,13528,18392
2024-11,WEEKDAY,15,TRAIN,DT27,6225,6052
2024-11,WEEKENDS/HOLIDAY,23,TRAIN,CC4/DT15,4734,1377
2024-11,WEEKDAY,18,TRAIN,NE14,41226,98779
2024-11,WEEKDAY,23,TRAIN,DT7,472,1464
2024-11,WEEKDAY,11,TRAIN,TE7,6370,3281
2024-11,WEEKENDS/HOLIDAY,22,TRAIN,BP2,202,1093
2024-11,WEEKENDS/HOLIDAY,23,TRAIN,TE28,264,636
2024-11,WEEKENDS/HOLIDAY,0,TRAIN,NS28,0,1
2024-11,WEEKENDS/HOLIDAY,6,TRAIN,EW11,3619,1853
2024-11,WEEKDAY,14,TRAIN,NS14,21254,20401
2024-11,WEEKDAY,11,TRAIN,TE24,3379,1693
2024-11,WEEKDAY,16,TRAIN,NS23,44650,41374
2024-11,WEEKDAY,5,TRAIN,BP9,1715,665
2024-11,WEEKDAY,22,TRAIN,NE11,7230,9803
2024-11,WEEKENDS/HOLIDAY,6,TRAIN,CC14,868,501
2024-11,WEEKDAY,7,TRAIN,CC17/TE9,18852,17579
2024-11,WEEKDAY,23,TRAIN,TE26,1618,2266
2024-11,WEEKENDS/HOLIDAY,8,TRAIN,CC28,1879,1262
2024-11,WEEKDAY,13,TRAIN,CC20,6190,5079
2024-11,WEEKENDS/HOLIDAY,12,TRAIN,EW30,1593,510
2024-11,WEEKENDS/HOLIDAY,22,TRAIN,DT18,3515,1392
2024-11,WEEKDAY,23,TRAIN,TE3,784,6339
2024-11,WEEKENDS/HOLIDAY,10,TRAIN,DT8,2178,1440
2024-11,WEEKDAY,23,TRAIN,PW6,69,777
2024-11,WEEKDAY,14,TRAIN,TE5,2796,3818
2024-11,WEEKENDS/HOLIDAY,7,TRAIN,EW2/DT32,14715,10186
2024-11,WEEKENDS/HOLIDAY,22,TRAIN,EW27,8898,21568
2024-11,WEEKENDS/HOLIDAY,18,TRAIN,SW4,1630,1981
2024-11,WEEKENDS/HOLIDAY,13,TRAIN,CC3,4651,6172
2024-11,WEEKENDS/HOLIDAY,18,TRAIN,DT3,4108,4670
2024-11,WEEKDAY,5,TRAIN,PE7,1272,83
2024-11,WEEKDAY,12,TRAIN,TE27,6024,4654
2024-11,WEEKDAY,6,TRAIN,SW3,3305,747
2024-11,WEEKENDS/HOLIDAY,6,TRAIN,DT25,1137,516
2024-11,WEEKDAY,10,TRAIN,CC3,2267,12650
2024-11,WEEKDAY,5,TRAIN,NS27/CE2/TE20,290,312
2024-11,WEEKENDS/HOLIDAY,15,TRAIN,EW5,15195,16258
2024-11,WEEKENDS/HOLIDAY,19,TRAIN,BP4,577,1049
2024-11,WEEKENDS/HOLIDAY,9,TRAIN,CC23,944,2897
2024-11,WEEKENDS/HOLIDAY,21,TRAIN,DT31,1779,4787
2024-11,WEEKDAY,6,TRAIN,NE5,1497,5794
2024-11,WEEKENDS/HOLIDAY,11,TRAIN,EW22,2669,1995
2024-11,WEEKENDS/HOLIDAY,19,TRAIN,NS14,9597,16393
2024-11,WEEKDAY,19,TRAIN,PE4,1600,3551
2024-11,WEEKDAY,9,TRAIN,NE13,36450,22068
2024-11,WEEKDAY,15,TRAIN,SW2,4554,5067
2024-11,WEEKDAY,21,TRAIN,NS13,41311,67953
2024-11,WEEKDAY,5,TRAIN,DT29,2015,44
2024-11,WEEKDAY,18,TRAIN,EW33,12196,13213
2024-11,WEEKDAY,21,TRAIN,NS10,16198,53183
2024-11,WEEKDAY,21,TRAIN,NE4/DT19,64776,24088
2024-11,WEEKENDS/HOLIDAY,9,TRAIN,CC24,1622,4092
2024-11,WEEKENDS/HOLIDAY,18,TRAIN,NS27/CE2/TE20,1866,2804
2024-11,WEEKDAY,22,TRAIN,BP13,143,515
2024-11,WEEKDAY,7,TRAIN,PE1,10134,2938
2024-11,WEEKDAY,9,TRAIN,SE1,7247,2346
2024-11,WEEKDAY,5,TRAIN,EW10,3202,500
2024-11,WEEKENDS/HOLIDAY,20,TRAIN,EW20,3130,5102
2024-11,WEEKENDS/HOLIDAY,9,TRAIN,NS25/EW13,8885,49829
2024-11,WEEKENDS/HOLIDAY,11,TRAIN,BP2,1729,790
2024-11,WEEKDAY,21,TRAIN,EW10,6774,17810
2024-11,WEEKDAY,16,TRAIN,NE5,14497,12731
2024-11,WEEKENDS/HOLIDAY,11,TRAIN,PE3,4296,2477
2024-11,WEEKENDS/HOLIDAY,0,TRAIN,NS10,414,4144
2024-11,WEEKDAY,23,TRAIN,DT8,310,949
2024-11,WEEKDAY,13,TRAIN,DT8,6624,5843
2024-11,WEEKDAY,6,TRAIN,EW33,14728,7070
2024-11,WEEKENDS/HOLIDAY,15,TRAIN,NS13,21991,24595
2024-11,WEEKENDS/HOLIDAY,13,TRAIN,CC23,2589,2542
2024-11,WEEKENDS/HOLIDAY,9,TRAIN,BP8,621,723
2024-11,WEEKENDS/HOLIDAY,11,TRAIN,PE4,949,646
2024-11,WEEKENDS/HOLIDAY,5,TRAIN,NE7/DT12,222,48
2024-11,WEEKDAY,21,TRAIN,EW20,7159,13444
2024-11,WEEKDAY,9,TRAIN,PW7,3806,2488
2024-11,WEEKDAY,9,TRAIN,EW1,48807,14885
2024-11,WEEKDAY,9,TRAIN,CC24,10098,82389
2024-11,WEEKENDS/HOLIDAY,20,TRAIN,NE7/DT12,21239,13570
2024-11,WEEKDAY,15,TRAIN,PW1,2291,2862
2024-11,WEEKENDS/HOLIDAY,19,TRAIN,DT3,2699,4217
2024-11,WEEKENDS/HOLIDAY,17,TRAIN,DT28,6116,4933
2024-11,WEEKDAY,6,TRAIN,SW2,4483,1858
2024-11,WEEKENDS/HOLIDAY,19,TRAIN,NE17/PTC,21540,26061
2024-11,WEEKENDS/HOLIDAY,11,TRAIN,SW4,1875,1094
2024-11,WEEKDAY,15,TRAIN,DT18,12258,8273
2024-11,WEEKDAY,12,TRAIN,BP13,1360,689
2024-11,WEEKDAY,13,TRAIN,NE8,30281,27601
2024-11,WEEKDAY,14,TRAIN,PE3,5404,6641
2024-11,WEEKDAY,11,TRAIN,NS27/CE2/TE20,4704,4694
2024-11,WEEKDAY,19,TRAIN,CC5,8650,6660
2024-11,WEEKENDS/HOLIDAY,22,TRAIN,CC27,1017,255
2024-11,WEEKENDS/HOLIDAY,21,TRAIN,EW18,3827,7005
2024-11,WEEKDAY,6,TRAIN,PW3,5757,770
2024-11,WEEKDAY,7,TRAIN,DT17,2957,34324
2024-11,WEEKENDS/HOLIDAY,13,TRAIN,PE6,4065,3419
2024-11,WEEKENDS/HOLIDAY,12,TRAIN,EW32,2720,770
2024-11,WEEKDAY,0,TRAIN,TE14/NS22,559,522
2024-11,WEEKDAY,17,TRAIN,NS14,39227,57928
2024-11,WEEKENDS/HOLIDAY,11,TRAIN,NS20,17793,21238
2024-11,WEEKDAY,7,TRAIN,EW1,92031,28700
2024-11,WEEKDAY,6,TRAIN,TE13,685,2815
2024-11,WEEKENDS/HOLIDAY,11,TRAIN,SE1,2508,1450
2024-11,WEEKDAY,15,TRAIN,NS9/TE2,44599,63563
2024-11,WEEKDAY,0,TRAIN,DT8,15,195
2024-11,WEEKDAY,10,TRAIN,BP7,684,599
2024-11,WEEKDAY,14,TRAIN,EW18,12721,14974
2024-11,WEEKDAY,20,TRAIN,EW5,25544,43126
2024-11,WEEKDAY,9,TRAIN,EW14/NS26,12945,285775
2024-11,WEEKENDS/HOLIDAY,23,TRAIN,CC11,1231,1355
2024-11,WEEKENDS/HOLIDAY,21,TRAIN,DT34,747,2292
2024-11,WEEKENDS/HOLIDAY,15,TRAIN,SW5,3753,3458
2024-11,WEEKDAY,5,TRAIN,CC19/DT9,330,508
2024-11,WEEKENDS/HOLIDAY,23,TRAIN,CC3,2748,523
2024-11,WEEKENDS/HOLIDAY,9,TRAIN,DT30,4935,1506
2024-11,WEEKENDS/HOLIDAY,14,TRAIN,SW1,1542,957
2024-11,WEEKDAY,19,TRAIN,BP8,2698,3638
2024-11,WEEKDAY,0,TRAIN,EW33,0,320
2024-11,WEEKDAY,17,TRAIN,BP6/DT1,46348,75388
2024-11,WEEKDAY,11,TRAIN,NS12,16041,7630
2024-11,WEEKENDS/HOLIDAY,12,TRAIN,BP4,870,660
2024-11,WEEKDAY,21,TRAIN,NS15,17097,15047
2024-11,WEEKDAY,22,TRAIN,SE4,674,3454
2024-11,WEEKENDS/HOLIDAY,0,TRAIN,PW7,38,247
2024-11,WEEKENDS/HOLIDAY,10,TRAIN,EW9,10074,10238
2024-11,WEEKENDS/HOLIDAY,0,TRAIN,NS23,214,111
2024-11,WEEKDAY,14,TRAIN,PE2,4651,5281
2024-11,WEEKENDS/HOLIDAY,13,TRAIN,CC24,4469,3989
2024-11,WEEKDAY,13,TRAIN,NS20,46283,48851
2024-11,WEEKENDS/HOLIDAY,7,TRAIN,PW2,12,176
2024-11,WEEKENDS/HOLIDAY,6,TRAIN,EW19,2816,1387
2024-11,WEEKENDS/HOLIDAY,7,TRAIN,CC14,1599,1240
2024-11,WEEKENDS/HOLIDAY,16,TRAIN,SW7,1132,1100
2024-11,WEEKENDS/HOLIDAY,0,TRAIN,EW18,51,291
2024-11,WEEKENDS/HOLIDAY,6,TRAIN,TE14/NS22,1602,7185
2024-11,WEEKENDS/HOLIDAY,14,TRAIN,EW24/NS1,38659,39470
2024-11,WEEKDAY,7,TRAIN,CC26,6758,21116
2024-11,WEEKENDS/HOLIDAY,10,TRAIN,PW6,1283,421
2024-11,WEEKENDS/HOLIDAY,23,TRAIN,TE25,162,475
2024-11,WEEKENDS/HOLIDAY,13,TRAIN,NE8,17470,20497
2024-11,WEEKDAY,12,TRAIN,NE8,24468,32245
2024-11,WEEKENDS/HOLIDAY,19,TRAIN,BP7,299,560
2024-11,WEEKENDS/HOLIDAY,18,TRAIN,DT8,1813,2273
2024-11,WEEKDAY,7,TRAIN,CG2,13849,23557
2024-11,WEEKDAY,9,TRAIN,NS24/NE6/CC1,13632,45924
2024-11,WEEKDAY,10,TRAIN,NS14,38313,14050
2024-11,WEEKENDS/HOLIDAY,18,TRAIN,PW4,2863,3566
2024-11,WEEKDAY,10,TRAIN,NE16/STC,44754,26065
2024-11,WEEKENDS/HOLIDAY,20,TRAIN,DT22,9080,5465
2024-11,WEEKENDS/HOLIDAY,0,TRAIN,NS16,396,4291
2024-11,WEEKENDS/HOLIDAY,23,TRAIN,NS24/NE6/CC1,5624,2343
2024-11,WEEKENDS/HOLIDAY,23,TRAIN,TE5,241,1458
2024-11,WEEKDAY,19,TRAIN,EW28,27449,56350
2024-11,WEEKDAY,7,TRAIN,NE16/STC,113175,32739
2024-11,WEEKDAY,13,TRAIN,SW8,2765,3582
2024-11,WEEKDAY,16,TRAIN,PW3,1619,1526
2024-11,WEEKENDS/HOLIDAY,9,TRAIN,EW25,5562,3743
2024-11,WEEKENDS/HOLIDAY,18,TRAIN,CC19/DT9,5098,3531
2024-11,WEEKDAY,18,TRAIN,DT23,24450,10441
2024-11,WEEKENDS/HOLIDAY,10,TRAIN,NS13,24595,16612
2024-11,WEEKENDS/HOLIDAY,12,TRAIN,NE14,17150,10579
2024-11,WEEKENDS/HOLIDAY,0,TRAIN,NE5,58,28
2024-11,WEEKENDS/HOLIDAY,20,TRAIN,DT28,2396,6687
2024-11,WEEKDAY,14,TRAIN,DT30,5372,5385
2024-11,WEEKDAY,14,TRAIN,BP8,1433,1150
2024-11,WEEKDAY,22,TRAIN,PW5,547,4042
2024-11,WEEKDAY,23,TRAIN,NS14,7018,23035
2024-11,WEEKDAY,20,TRAIN,EW25,6392,18161
2024-11,WEEKDAY,0,TRAIN,TE22,49,83
